"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2014-04-30,"Park View","DC","Washington","District of Columbia","Washington",2556,2607,0.0108569212873207,0.0279968454258675,0.0546116504854369,1264
2014-04-30,"Salt Springs","NY","Syracuse","Onondaga","Syracuse",2557,962,-0.00517063081695967,0.0255863539445629,-0.0881516587677725,986
2014-04-30,"Roseville - Fleet Ridge","CA","San Diego","San Diego","San Diego",2558,3309,-0.00600781015319916,-0.0215848610289769,0.000604777744179014,1632
2014-04-30,"Arlington","FL","Jacksonville","Duval","Jacksonville",2559,903,0,0.00333333333333333,0.0586166471277843,1734
2014-04-30,"College Hill","KS","Wichita","Sedgwick","Wichita",2560,1120,-0.00709219858156028,-0.0410958904109589,-0.0252393385552654,1761
2014-04-30,"Big Oaks","IL","Chicago","Cook","Chicago",2561,1822,0.00941828254847645,0.0322946175637394,0.178525226390686,1825
2014-04-30,"Jefferson-Woodlawn Lake","TX","San Antonio","Bexar","San Antonio",2562,1109,0.0072661217075386,0.0183654729109275,0.0501893939393939,775
2014-04-30,"Arlington Heights","TX","Dallas-Fort Worth","Tarrant","Fort Worth",2563,1535,-0.0109536082474227,0.00130463144161774,0.0652324774462179,1894
2014-04-30,"Millsmont","CA","San Francisco","Alameda","Oakland",2564,1892,-0.00210970464135021,0.0227027027027027,0.092378752886836,1226
2014-04-30,"Baker","CO","Denver","Denver","Denver",2565,1817,0.00832408435072142,0.0179271708683473,0.0783382789317507,1817
2014-04-30,"Kennedy Heights","OH","Cincinnati","Hamilton","Cincinnati",2566,938,-0.00635593220338983,-0.00424628450106157,-0.00740740740740741,1532
2014-04-30,"The Seasons","CA","Bakersfield","Kern","Bakersfield",2567,1417,0.00212164073550212,-0.007703081232493,0.00782361308677098,1421
2014-04-30,"Riverside","WA","Seattle","Snohomish","Everett",2568,1345,-0.00738007380073801,-0.00738007380073801,0.0370084811102544,1625
2014-04-30,"Canaryville","IL","Chicago","Cook","Chicago",2569,1417,0.00710732054015636,-0.00351617440225035,0.0231046931407942,754
2014-04-30,"Wesconnett","FL","Jacksonville","Duval","Jacksonville",2570,894,-0.00666666666666667,-0.0143329658213892,0.0468384074941452,1376
2014-04-30,"Midtown Phillips","MN","Minneapolis-St Paul","Hennepin","Minneapolis",2571,1375,0.00291757840991977,0.000727802037845706,-0.0036231884057971,855
2014-04-30,"New Northwood","MD","Baltimore","Baltimore City","Baltimore",2572,1317,0.000759878419452888,-0.0037821482602118,-0.00453514739229025,1208
2014-04-30,"Lindsay Park","WI","Milwaukee","Milwaukee","Milwaukee",2573,1088,-0.0180505415162455,-0.0242152466367713,0.003690036900369,789
2014-04-30,"Rose Park","MT","Missoula","Missoula","Missoula",2574,1009,-0.0136852394916911,-0.0648748841519926,-0.0885275519421861,1425
2014-04-30,"North University","TX","Austin","Travis","Austin",2575,1549,0.00846354166666667,0.0184089414858646,0.0347361389445558,837
2014-04-30,"Stella Mann","AZ","Tucson","Pima","Tucson",2576,899,0,0.00111358574610245,0.0333333333333333,1520
2014-04-30,"West Chatham","IL","Chicago","Cook","Chicago",2577,1296,0.00465116279069767,0.00699300699300699,0.0285714285714286,978
2014-04-30,"Brooklyn","OR","Portland","Multnomah","Portland",2578,1554,0.011060507482108,0.0150228608752449,0.0394648829431438,927
2014-04-30,"Manito-Cannon Hill","WA","Spokane","Spokane","Spokane",2579,1187,-0.00252100840336134,-0.0496397117694155,-0.0278460278460278,2049
2014-04-30,"Arlington Heights","CA","Riverside","Riverside","Riverside",2580,1774,0.00339366515837104,0.010250569476082,0.0207134637514384,701
2014-04-30,"West Riverside","LA","New Orleans","Orleans","New Orleans",2581,2548,-0.0211294660007683,0.0395756833945328,0.0228823765556002,918
2014-04-30,"Binz","TX","Houston","Harris","Houston",2582,2285,0.00131463628396144,0.045288197621226,0.0808893093661306,1269
2014-04-30,"Wakefield","AZ","Tucson","Pima","Tucson",2583,794,0.0127551020408163,0.0127551020408163,0.0311688311688312,1026
2014-04-30,"Upper Boggy Creek","TX","Austin","Travis","Austin",2584,1966,0.0255607720396453,0.08980044345898,0.214329833230389,1727
2014-04-30,"Schenley","OH","Youngstown","Mahoning","Youngstown",2585,642,0.00784929356357928,0.0126182965299685,0.171532846715328,2093
2014-04-30,"Atlantic Boulevard Estates","FL","Jacksonville","Duval","Jacksonville",2586,1090,0.00460829493087558,0.00553505535055351,0.0312204351939451,1023
2014-04-30,"Barclay Downs","NC","Charlotte","Mecklenburg","Charlotte",2587,1713,-0.0194619347452776,-0.00116618075801749,-0.00349040139616056,1896
2014-04-30,"Clifton Heights","KY","Louisville/Jefferson County","Jefferson","Louisville",2588,877,-0.00113895216400911,0.00804597701149425,-0.0415300546448087,1016
2014-04-30,"El Paso Lower Valley","TX","El Paso","El Paso","El Paso",2589,857,-0.00464576074332172,0.0166073546856465,-0.00810185185185185,1017
2014-04-30,"Grasslyn Manor","WI","Milwaukee","Milwaukee","Milwaukee",2590,1030,0.005859375,0.005859375,0.0435663627152989,1076
2014-04-30,"Grove Park","GA","Atlanta","Fulton","Atlanta",2591,888,0.00225733634311512,-0.00559910414333707,0.0289687137891078,1858
2014-04-30,"Northbrook","MS","Jackson","Hinds","Jackson",2592,825,-0.0119760479041916,-0.0328253223915592,-0.0236686390532544,564
2014-04-30,"Humboldt","OR","Portland","Multnomah","Portland",2593,1625,0.00246761258482418,-0.00854179377669311,-0.0127582017010936,1278
2014-04-30,"Summer Valley","CO","Denver","Arapahoe","Aurora",2594,1322,-0.000755857898715042,0.0184899845916795,0.0970954356846473,1785
2014-04-30,"North East Park","FL","Tampa","Pinellas","Saint Petersburg",2595,1334,0.00603318250377074,0.0206579954093343,0.0889795918367347,1985
2014-04-30,"Ellsworth Springs","WA","Portland","Clark","Vancouver",2596,1358,-0.00875912408759124,-0.0272206303724928,0.0617670054730258,1188
2014-04-30,"Seccombe Lane","CA","Riverside","San Bernardino","San Bernardino",2597,999,-0.0029940119760479,0.00503018108651911,0.0101112234580384,615
2014-04-30,"Downtown","NE","Lincoln","Lancaster","Lincoln",2598,899,0.0333333333333333,0.0613931523022432,0.0477855477855478,403
2014-04-30,"Chollas View","CA","San Diego","San Diego","San Diego",2599,1682,0.00417910447761194,0.0175438596491228,0.0138637733574442,450
2014-04-30,"Randall Manor","NY","New York","Richmond","New York",2600,2165,0.0299714557564224,0.0388675623800384,-0.0243352861649392,779
2014-04-30,"Union Ridge","IL","Chicago","Cook","Chicago",2601,1783,0.0119182746878547,0.0360255665310866,0.186294078509647,1699
2014-04-30,"Iroquois","KY","Louisville/Jefferson County","Jefferson","Louisville",2602,797,0.00125628140703518,0.0204865556978233,0.00251572327044025,1779
2014-04-30,"Nauck","VA","Washington","Arlington","Arlington",2603,2456,0.00408830744071954,0.00614502253174928,-0.00967741935483871,1206
2014-04-30,"Eastern Hills","OH","Dayton","Montgomery","Dayton",2604,690,0.0072992700729927,0.0102489019033675,0.036036036036036,1530
2014-04-30,"Laurelhurst","OR","Portland","Multnomah","Portland",2605,2233,0,-0.0128205128205128,0.0117806977797916,1767
2014-04-30,"South Addition","AK","Anchorage","Anchorage","Anchorage",2606,2041,-0.0182780182780183,-0.0752152242863616,-0.108344255133246,1336
2014-04-30,"South Oak Park","CA","Sacramento","Sacramento","Sacramento",2607,1007,0.0100300902708124,0.0286006128702758,0.0566631689401889,1141
2014-04-30,"Westwood-Pecan Lake","AR","Little Rock","Pulaski","Little Rock",2608,933,0.00107296137339056,-0.0230366492146597,-0.0178947368421053,1733
2014-04-30,"Downtown Neighborhood","AR","Little Rock","Pulaski","Little Rock",2609,761,0.00794701986754967,0.0325644504748982,0.00794701986754967,1577
2014-04-30,"Pecan Springs Springdale","TX","Austin","Travis","Austin",2610,1406,0.00428571428571429,0.0188405797101449,0.079048349961627,1281
2014-04-30,"Morrell Park","MD","Baltimore","Baltimore City","Baltimore",2611,1163,0.011304347826087,-0.0169061707523246,-0.0348547717842324,1896
2014-04-30,"Cascade View","WA","Seattle","Snohomish","Everett",2612,1536,0.00130378096479791,0.00392156862745098,0.0763840224246671,1329
2014-04-30,"Irving Woods","IL","Chicago","Cook","Chicago",2613,1680,0.00238663484486874,0.00900900900900901,0.120747164776518,1450
2014-04-30,"N. Marketview Heights","NY","Rochester","Monroe","Rochester",2614,901,0.00895856662933931,0.0238636363636364,0.0675355450236967,916
2014-04-30,"Broadway East","MD","Baltimore","Baltimore City","Baltimore",2615,1137,0.017905102954342,0.0280289330922242,0.0142729705619982,3700
2014-04-30,"Pettit-Rudisill","IN","Fort Wayne","Allen","Fort Wayne",2616,537,-0.00185873605947955,-0.00555555555555556,-0.0478723404255319,2218
2014-04-30,"Sonterra-Stone Oak","TX","San Antonio","Bexar","San Antonio",2617,2299,-0.0120326600773528,-0.00605274535235625,0.0235975066785396,1512
2014-04-30,"Carverdale","TX","Houston","Harris","Houston",2618,1172,0.0103448275862069,0.0417777777777778,0.14453125,809
2014-04-30,"McKnight","MA","Springfield","Hampden","Springfield",2619,1090,-0.0267857142857143,0.0361216730038023,-0.0961857379767828,612
2014-04-30,"Cross Country","MD","Baltimore","Baltimore City","Baltimore",2620,1512,-0.003295978905735,0.00598802395209581,0.0174966352624495,743
2014-04-30,"Country Club Heights","NC","Charlotte","Mecklenburg","Charlotte",2621,1104,0.00821917808219178,0.00546448087431694,0.0356472795497186,962
2014-04-30,"Village 11","CA","Sacramento","Sacramento","Sacramento",2622,1469,0.000681198910081744,0.0131034482758621,0.0244072524407252,1491
2014-04-30,"Madrona","CA","Los Angeles","Los Angeles","Torrance",2623,2577,0.0086105675146771,0.0189798339264531,0.0153664302600473,1537
2014-04-30,"Genesee - Jefferson","NY","Rochester","Monroe","Rochester",2624,889,-0.00224466891133558,0.0265588914549654,0.0361305361305361,1054
2014-04-30,"Arlington South","CA","Riverside","Riverside","Riverside",2625,1628,-0.00367197062423501,-0.00428134556574924,-0.00367197062423501,1437
2014-04-30,"Grand Lake","CA","San Francisco","Alameda","Oakland",2626,1936,0.00571428571428571,0.0120230005227392,0.128205128205128,1136
2014-04-30,"Duck Creek","TX","Dallas-Fort Worth","Dallas","Richardson",2627,1558,-0.00637755102040816,0.00711053652230123,0.0519918973666442,1419
2014-04-30,"Walteria","CA","Los Angeles","Los Angeles","Torrance",2628,2603,0.00269645608628659,0.010873786407767,0.00424382716049383,1069
2014-04-30,"University Hills","TX","Austin","Travis","Austin",2629,1539,0.00522534291312867,0.0287433155080214,0.116026105873822,1277
2014-04-30,"Prescott","CA","San Francisco","Alameda","Oakland",2630,2064,0.0172498767865944,0.0466531440162272,0.17206132879046,820
2014-04-30,"Buckingham Lake - Crestwood","NY","Albany","Albany","Albany",2631,1446,-0.0149863760217984,-0.0561357702349869,-0.00618556701030928,802
2014-04-30,"Alamosa","NM","Albuquerque","Bernalillo","Albuquerque",2632,1064,-0.0300820419325433,-0.0157261794634598,0.0114068441064639,1307
2014-04-30,"Wenonah","MN","Minneapolis-St Paul","Hennepin","Minneapolis",2633,1490,0.00134408602150538,0.0170648464163823,0.0650464617583989,1364
2014-04-30,"Lake Lucina","FL","Jacksonville","Duval","Jacksonville",2634,967,0.00624349635796046,0.00939457202505219,0.0221987315010571,1269
2014-04-30,"Mid-Hillside","AK","Anchorage","Anchorage","Anchorage",2635,2583,-0.0126146788990826,-0.013745704467354,-0.0503676470588235,1476
2014-04-30,"Cole","CO","Denver","Denver","Denver",2636,1537,0.0178807947019868,0.0541838134430727,0.101002865329513,1209
2014-04-30,"Arlington Heights","WI","Milwaukee","Milwaukee","Milwaukee",2637,854,-0.00928074245939675,0.00470588235294118,-0.00582072176949942,737
2014-04-30,"Boston Road","MA","Springfield","Hampden","Springfield",2638,1137,-0.0164359861591695,-0.0273738237810094,-0.0564315352697095,999
2014-04-30,"Bixby Knolls","CA","Los Angeles","Los Angeles","Long Beach",2639,2537,-0.00782166601486117,-0.0279693486590038,-0.0264773599386032,1033
2014-04-30,"Victory","MN","Minneapolis-St Paul","Hennepin","Minneapolis",2640,1300,0.000769822940723634,0.00463678516228748,0.0220125786163522,1858
2014-04-30,"Cobblestone","FL","Jacksonville","Duval","Jacksonville",2641,1291,0.00155159038013964,0.0078064012490242,0.0573300573300573,1522
2014-04-30,"Marina Area","CA","Los Angeles","Los Angeles","Long Beach",2642,2530,0.000395413206801107,-0.00118436636399526,-0.0265486725663717,1653
2014-04-30,"Lakeshore","CA","San Francisco","Alameda","Oakland",2643,2762,0.00876552227903579,0.0124633431085044,0.0474023511566174,1167
2014-04-30,"Parkhill","AL","Mobile","Mobile","Mobile",2644,966,-0.00514933058702369,0.0147058823529412,0.0534351145038168,1927
2014-04-30,"Berwick","OH","Columbus","Franklin","Columbus",2645,1318,0.0030441400304414,0.0288836846213895,0.0452022204599524,1635
2014-04-30,"Lind-Bohanon","MN","Minneapolis-St Paul","Hennepin","Minneapolis",2646,1218,0.00246913580246914,0.00911350455675228,0.05,1614
2014-04-30,"Downtown Jacksonville","FL","Jacksonville","Duval","Jacksonville",2647,894,0.0101694915254237,-0.00334448160535117,-0.00334448160535117,1136
2014-04-30,"Northeast Hillsdale","CA","San Francisco","San Mateo","San Mateo",2648,3608,0.00669642857142857,0.0276274565650812,0.0763723150357995,751
2014-04-30,"Airmont","AL","Mobile","Mobile","Mobile",2649,908,-0.00873362445414847,-0.0021978021978022,0.0389016018306636,928
2014-04-30,"Overton South","TX","Dallas-Fort Worth","Tarrant","Fort Worth",2650,1250,0.00401606425702811,0.00401606425702811,0.0146103896103896,752
2014-04-30,"The Oaks","CA","Bakersfield","Kern","Bakersfield",2651,1638,-0.0102719033232628,-0.022673031026253,-0.029045643153527,1453
2014-04-30,"South Hill","WA","Bellingham","Whatcom","Bellingham",2652,1601,-0.0201958384332925,-0.0183936235438381,0.0484610347085789,1656
2014-04-30,"Bryant","WA","Seattle","King","Seattle",2653,2325,-0.00128865979381443,0.000430292598967298,0.0347129506008011,1765
2014-04-30,"Mission Bay","CA","San Francisco","San Francisco","San Francisco",2654,4421,0.0116704805491991,0.0125973431058177,0.00752051048313582,404
2014-04-30,"Inner Parkside","CA","San Francisco","San Francisco","San Francisco",2655,3752,0.00697799248523886,0.0683371298405467,0.028226911482598,1449
2014-04-30,"Bomber Heights","TX","Dallas-Fort Worth","Tarrant","Fort Worth",2656,858,0.00586166471277843,0,0.0553505535055351,1517
2014-04-30,"Belmont","NE","Lincoln","Lancaster","Lincoln",2657,963,0.0399568034557235,0.0795964125560538,-0.0163432073544433,1681
2014-04-30,"Cory Lake Isles","FL","Tampa","Hillsborough","Tampa",2658,2364,-0.004212299915754,-0.00838926174496644,-0.0231404958677686,1429
2014-04-30,"California","KY","Louisville/Jefferson County","Jefferson","Louisville",2659,721,0.03,0.049490538573508,0.0154929577464789,1772
2014-04-30,"Olde Town East","OH","Columbus","Franklin","Columbus",2660,823,0,0.0404551201011378,0.0210918114143921,923
2014-04-30,"Govalle","TX","Austin","Travis","Austin",2661,1437,0.00700770847932726,0.00630252100840336,0.0986238532110092,1154
2014-04-30,"Oxford Hunt","NC","Charlotte","Mecklenburg","Charlotte",2662,2138,-0.00972672533580361,-0.00279850746268657,0.06580259222333,1046
2014-04-30,"North Central Thousand Oaks","TX","San Antonio","Bexar","San Antonio",2663,1474,0.00203942895989123,0.00408719346049046,0.0123626373626374,1666
2014-04-30,"East Atlanta","GA","Atlanta","Fulton","Atlanta",2664,1129,-0.0148342059336824,-0.015693112467306,0.0541549953314659,2242
2014-04-30,"Bayside West","FL","Tampa","Hillsborough","Tampa",2665,1354,0.0142322097378277,0.0218867924528302,0.0695102685624013,1414
2014-04-30,"Mt. Baker","WA","Bellingham","Whatcom","Bellingham",2666,1479,-0.00871313672922252,0.00407331975560081,0.0511727078891258,1017
2014-04-30,"Marrowbone","TN","Nashville","Davidson","Nashville",2667,1075,0.00186393289841566,0.0151085930122757,0.0717846460618146,1519
2014-04-30,"Roosevelt","WA","Seattle","King","Seattle",2668,2239,-0.0075354609929078,-0.0075354609929078,0.0821652972450459,1264
2014-04-30,"Mount Pleasant","MO","St. Louis","Saint Louis City","Saint Louis",2669,774,0.00259067357512953,0.0170827858081472,0.032,665
2014-04-30,"Greater Belhaven","MS","Jackson","Hinds","Jackson",2670,999,0.0309597523219814,-0.0029940119760479,0.116201117318436,1197
2014-04-30,"Alta Mesa","CA","Santa Barbara","Santa Barbara","Santa Barbara",2671,3206,-0.0186715641261096,-0.0699158688714824,-0.0647607934655776,1324
2014-04-30,"Westlake","WA","Seattle","King","Seattle",2672,1998,-0.00398803589232303,0.0126710593005575,0.0888283378746594,916
2014-04-30,"Lykins","MO","Kansas City","Jackson","Kansas City",2673,666,0.0075642965204236,0.0214723926380368,0.00301204819277108,1438
2014-04-30,"San Gorgonio","CA","Riverside","San Bernardino","San Bernardino",2674,1367,0.00514705882352941,0.00885608856088561,0.0403348554033486,402
2014-04-30,"Wildwood Park","CA","Riverside","San Bernardino","San Bernardino",2675,1331,-0.00671641791044776,-0.0213235294117647,-0.01698670605613,1040
2014-04-30,"Loch Raven","MD","Baltimore","Baltimore City","Baltimore",2676,1337,0.00601956358164033,0.0144157814871017,0.0113464447806354,1412
2014-04-30,"North Loop","MN","Minneapolis-St Paul","Hennepin","Minneapolis",2677,1677,0.0132930513595166,0.0461634435433562,0.0600505689001264,3125
2014-04-30,"Bird Land","CA","San Diego","San Diego","San Diego",2678,2126,0.00997624703087886,0.0201535508637236,0.0608782435129741,839
2014-04-30,"Lakewood","FL","Jacksonville","Duval","Jacksonville",2679,1091,-0.00182982616651418,0.000917431192660551,0.0351043643263757,2076
2014-04-30,"Kelvin Park","IL","Chicago","Cook","Chicago",2680,1638,0.0104873534855028,0.0199252801992528,0.173352435530086,407
